"","OID_1","FoodTruckCount_1000","FoodTruckCount_100","FoodTruckCount_2500","FoodTruckCount_250","FoodTruckCount_500","FoodTruckCount_50","Latitude","Longitude"
"162",162,9.36500004991614,0.537500029047833,62.4075014819995,0.999999957600152,1.20499994863035,0.1800000097214,37.8119227090857,-122.280370538962
"163",163,17.0350001000884,0.21000001134556,64.2725010885691,0.994999957775827,1.83999994870353,0.0150000008081532,37.8119569673856,-122.27809951528
"164",164,25.9550001762424,0,65.487500933961,0.0324999986617657,3.06499995003825,0,37.811991181963,-122.275828489505
"165",165,29.8424997755653,0,68.3400009918,0.137499994187202,5.314999995863,0,37.8120253528179,-122.273557461638
"166",166,30.5374999235415,0,68.4875003376824,0.492499979161763,10.0600000722286,0,37.8120594799502,-122.271286431681
"167",167,31.3124997042821,0.167500009061029,67.8050006630585,2.82999994474684,12.8799999927831,0,37.8120935633599,-122.269015399639
"168",168,30.7024993667874,0.927500050091231,67.2250009661801,5.00249995991512,11.2650000020094,0.227500012285787,37.812127603047,-122.266744365512
"169",169,1.18499994933305,0,9.59000011073312,0,0,0,37.8132402074168,-122.312208630751
"170",170,1.99999991402221,0,10.0000002376995,0,0,0,37.8132750786587,-122.309937581583
"171",171,1.99999991402221,0,13.9099997115499,0,0.984999957930826,0,37.8133794300484,-122.303124421296
"172",172,2.36249993368348,0,16.9425000890049,0.0824999965123209,1.01249995676827,0,37.8134141263994,-122.300853363616
"173",173,3.41249991956836,0,23.8599997546565,0,1.12999995244356,0,37.8134487790276,-122.298582303815
"174",174,4.30499989940237,0,35.1300003090178,0,0.422499982210255,0,37.8134833879328,-122.296311241894
"175",175,5.48999999010709,0,48.4249989956326,0,0.137499994187202,0,37.813517953115,-122.294040177858
"176",176,6.01999994399665,0,53.2774992384562,0,1.14999995095547,0,37.8135524745741,-122.291769111708
"177",177,5.91750002044366,0,57.06999988766,0.0774999966879955,1.92499994061197,0,37.8135869523101,-122.289498043448
"178",178,5.00000005680328,0,58.7375008765973,0.407499982737279,2.15749992242928,0,37.813621386323,-122.28722697308
"179",179,5.07000004727526,0,59.9600004301466,0.584999975126385,2.40999993417441,0,37.8136557766126,-122.284955900607
"180",180,6.55250008413409,0,61.9550010453123,0.392499983264303,2.55999994147054,0,37.8136901231789,-122.282684826031
"181",181,7.32499999906925,0,63.4750002929029,0.582499975214222,1.93749991759259,0,37.8137244260218,-122.280413749355
"182",182,11.7075001052536,0,63.8300004394731,0.399999983000791,1.06749995444315,0,37.8137586851413,-122.278142670581
"183",183,18.7799999292149,0,66.4625004775529,0,1.24249995811201,0,37.8137929005374,-122.275871589714
"184",184,22.0924998884251,0,69.0874994919333,0,2.39249992477545,0,37.8138270722099,-122.273600506754
"185",185,25.1825000194046,0,69.0599997766246,1.09499995347694,4.65499991852108,0,37.8138612001588,-122.271329421705
"186",186,24.4550000357369,1.20750006522912,68.4875006911115,2.74999991241106,8.22999974696797,0.380000020522955,37.813895284384,-122.269058334569
"187",187,0.919999961392693,0,10.4875000782178,0,0,0,37.8150767842134,-122.309981510293
"188",188,1.0174999554145,0,12.5474997937824,0,0,0,37.8151116125659,-122.3077104039
"189",189,2.77249995147948,0,17.6474997913089,0,0.347499985238073,0,37.815215835281,-122.300897071954
"190",190,3.49249989790801,0,21.6624997739424,0,0.164999993024642,0,37.8152504887383,-122.298625957059
"191",191,4.38999987324666,0,33.0525001944968,0,0.102499995809623,0,37.8152850984716,-122.296354840045
"192",192,5.97499992790626,0,46.2649992835815,0,0.927499960932832,0,37.8153196644808,-122.294083720915
"193",193,5.46249991744222,0,53.6349990717611,0.214999990875197,1.97499991607868,0,37.8153541867659,-122.291812599671
"194",194,4.76499999476685,0,57.072499417315,0.912499961263506,2.66499994602806,0,37.8153886653269,-122.289541476317
"195",195,5.00000005680328,0.540000029156346,57.7850004378427,1.38999994095229,2.9774999556651,0.170000009185249,37.8154231001636,-122.287270350854
"196",196,5.00000005680328,0.510000027540039,58.750001234496,1.63999993040142,2.15499991996457,0.182500009861328,37.815457491276,-122.284999223287
"197",197,5.2575000452035,0.200000010817263,61.0075007261552,0.984999958127176,2.45249993601912,0.0150000008081532,37.8154918386641,-122.282728093616
"198",198,6.99750000763069,0,62.6750002817409,0.0324999986617657,1.87249992026905,0,37.8155261423278,-122.280456961845
"199",199,9.14749990931408,0,65.5500009563087,0,1.09249995395747,0,37.8155604022671,-122.278185827977
"200",200,13.4800001107176,0,68.1950007828736,0,0.264999988725752,0,37.8155946184818,-122.275914692014
"201",201,17.3424998173403,0,70.5900007360318,0,1.14999995095547,0,37.8156287909719,-122.273643553959
"202",202,18.9274999819556,0,69.8550002965076,0.279999988198728,3.02249993405638,0,37.8156629197374,-122.271372413815
"203",203,19.3700000804875,0.0500000027043158,69.0949994553452,1.8049999497369,5.50749990133129,0,37.8156970047781,-122.269101271584
"204",204,0.809999966042932,0,13.287499999475,0,0,0,37.816913318322,-122.307754279646
"205",205,0.9999999585819,0,14.0849994795993,0,0,0,37.8169481037831,-122.305483116028
"206",206,4.41249991584937,0,28.9225000725686,0,0.419999982101743,0,37.8170868083784,-122.296398440311
"207",207,5.10249998663946,0,39.9999997334307,0.129999994450713,0.999999957796502,0,37.8171213752147,-122.294127266085
"208",208,4.10749985391619,0.237500012821938,54.0424992567384,0.989999957951502,1.93749991994878,0.065000003512469,37.8171558983258,-122.291856089744
"209",209,4.1549998646173,0.265000014329732,58.4425010852752,1.52249993551152,3.1524999027853,0.0800000043206222,37.8171903777117,-122.289584911293
"210",210,4.94500004342044,0.240000012961866,57.2499995985924,1.3124999442643,3.98749983221424,0.0250000013521579,37.8172248133724,-122.287313730734
"211",211,5.12000004002072,0.0675000036523972,57.4824999958853,1.3124999442643,3.4099998974687,0,37.8172592053076,-122.285042548069
"212",212,5.66749996875173,0.012500000668225,59.3475007020124,0.637499972889103,2.27249993763102,0,37.8172935535176,-122.282771363301
"213",213,6.07999992775139,0,61.5900001883081,0,0.994999957579477,0,37.817327858002,-122.280500176433
"214",214,7.8225000167362,0,66.3700002677636,0,0.157499993484503,0,37.817362118761,-122.278228987467
"215",215,9.28749999707217,0,69.4475004649595,0,0,0,37.8173963357943,-122.275957796407
"216",216,14.1149999105142,0,71.4225005821001,0,0.112499995458273,0,37.8174305091021,-122.273686603254
"217",217,15.4749998847219,0,69.2749999124058,0,1.68499995925453,0,37.8174646386841,-122.271415408012
"218",218,14.1149998225496,0,69.9250008713158,0.0249999989252776,2.93749994371873,0,37.8174987245404,-122.269144210682
"219",219,0,0,4.56250006059019,0,0,0,37.8185404360911,-122.319154219106
"220",220,0.434999982752817,0,14.4124997537812,0,0,0,37.8187498097377,-122.305526938806
"221",221,0.757499969261962,0,16.9600000756273,0,0,0,37.8187845523052,-122.303255717962
"222",222,3.86249986056075,0,35.9625002139909,0.0799999966001582,0.999999957796502,0,37.818923085315,-122.294170813368
"223",223,3.99999983118601,0.130000007024938,48.6074992768726,0.92499996082432,1.80749994493667,0.0175000009480813,37.8189576092521,-122.291899581929
"224",224,3.99999983118601,0.150000008112948,57.4475001011803,1.03249995626192,3.04749995320566,0.0250000013521579,37.818992089463,-122.289628348378
"225",225,4.33499990384611,0.0175000009480813,57.2274996101821,0.897499961986879,3.75999986160954,0,37.8190265259475,-122.287357112719
"226",226,5.7374999592237,0.00250000013992818,57.8325002584774,0.569999975849758,3.40749990442877,0,37.8190609187057,-122.285085874955
